                                Open       High        Low      Close  Volume  \
Datetime                                                                        
2024-10-18 00:00:00+01:00  17.669201  17.687201  17.658701  17.677299       0   
2024-10-18 00:01:00+01:00  17.678680  17.680599  17.659000  17.679020       0   
2024-10-18 00:02:00+01:00  17.680000  17.680700  17.667299  17.675600       0   
2024-10-18 00:03:00+01:00  17.675501  17.681000  17.650999  17.676300       0   
2024-10-18 00:04:00+01:00  17.676399  17.681000  17.665001  17.675200       0   
2024-10-18 00:05:00+01:00  17.676300  17.681200  17.659800  17.679501       0   
2024-10-18 00:06:00+01:00  17.679800  17.681299  17.664900  17.678301       0   
2024-10-18 00:07:00+01:00  17.676100  17.681101  17.666300  17.667101       0   
2024-10-18 00:08:00+01:00  17.676001  17.681499  17.664301  17.665600       0   
2024-10-18 00:09:00+01:00  17.680059  17.681900  17.656799  17.680300       0   
2024-10-18 00:10:00+01:00  17.679100  17.681900  17.654900  17.675501       0   
2024-10-18 00:11:00+01:00  17.680290  17.681801  17.658001  17.678400       0   
2024-10-18 00:12:00+01:00  17.680401  17.681900  17.651699  17.675800       0   
2024-10-18 00:13:00+01:00  17.675699  17.681700  17.651699  17.678301       0   
2024-10-18 00:14:00+01:00  17.678499  17.681700  17.655100  17.680201       0   
2024-10-18 00:15:00+01:00  17.680300  17.681900  17.659500  17.680300       0   
2024-10-18 00:16:00+01:00  17.680479  17.681900  17.659599  17.679001       0   
2024-10-18 00:17:00+01:00  17.679899  17.681900  17.665001  17.679001       0   
2024-10-18 00:18:00+01:00  17.676500  17.684299  17.655199  17.673100       0   
2024-10-18 00:19:00+01:00  17.672600  17.674700  17.650900  17.673500       0   
2024-10-18 00:20:00+01:00  17.672899  17.674801  17.651100  17.671101       0   
2024-10-18 00:21:00+01:00  17.672501  17.674601  17.658400  17.664101       0   
2024-10-18 00:22:00+01:00  17.666300  17.674601  17.665100  17.670000       0   
2024-10-18 00:23:00+01:00  17.668600  17.673800  17.666201  17.666599       0   
2024-10-18 00:24:00+01:00  17.669201  17.673700  17.666500  17.670500       0   
2024-10-18 00:25:00+01:00  17.666901  17.673800  17.659800  17.665100       0   
2024-10-18 00:26:00+01:00  17.673401  17.674500  17.661301  17.673700       0   
2024-10-18 00:27:00+01:00  17.673389  17.675100  17.661100  17.662300       0   
2024-10-18 00:28:00+01:00  17.672899  17.675200  17.658701  17.666201       0   
2024-10-18 00:29:00+01:00  17.673700  17.676001  17.660000  17.674320       0   
2024-10-18 00:30:00+01:00  17.674900  17.675900  17.655001  17.673000       0   
2024-10-18 00:31:00+01:00  17.660299  17.676001  17.659500  17.674900       0   
2024-10-18 00:32:00+01:00  17.674801  17.675699  17.660400  17.674299       0   
2024-10-18 00:33:00+01:00  17.674721  17.676901  17.656099  17.675600       0   
2024-10-18 00:34:00+01:00  17.675699  17.676901  17.668900  17.674900       0   
2024-10-18 00:35:00+01:00  17.675301  17.675600  17.668400  17.673000       0   
2024-10-18 00:36:00+01:00  17.673800  17.675400  17.662001  17.671900       0   
2024-10-18 00:37:00+01:00  17.671600  17.674999  17.664900  17.671900       0   
2024-10-18 00:38:00+01:00  17.673100  17.675600  17.667700  17.667900       0   
2024-10-18 00:39:00+01:00  17.670700  17.682659  17.663200  17.664400       0   
2024-10-18 00:40:00+01:00  17.672501  17.675520  17.666100  17.667500       0   
2024-10-18 00:41:00+01:00  17.675520  17.682091  17.667200  17.668699       0   
2024-10-18 00:42:00+01:00  17.672199  17.675501  17.668301  17.671101       0   
2024-10-18 00:43:00+01:00  17.672800  17.682091  17.668600  17.672600       0   
2024-10-18 00:44:00+01:00  17.672300  17.675400  17.668699  17.673599       0   
2024-10-18 00:45:00+01:00  17.673100  17.682091  17.668200  17.676300       0   
2024-10-18 00:46:00+01:00  17.672600  17.682091  17.653999  17.668800       0   
2024-10-18 00:47:00+01:00  17.665899  17.682091  17.665501  17.670900       0   
2024-10-18 00:48:00+01:00  17.671000  17.682091  17.667101  17.670900       0   
2024-10-18 00:49:00+01:00  17.670000  17.682091  17.652901  17.668600       0   
2024-10-18 00:50:00+01:00  17.666700  17.668100  17.641300  17.666300       0   
2024-10-18 00:51:00+01:00  17.662100  17.667999  17.648899  17.660601       0   
2024-10-18 00:52:00+01:00  17.661600  17.667299  17.639500  17.639500       0   
2024-10-18 00:53:00+01:00  17.664089  17.668699  17.639400  17.654400       0   
2024-10-18 00:54:00+01:00  17.651699  17.655130  17.631800  17.653200       0   
2024-10-18 00:55:00+01:00  17.653700  17.655130  17.636101  17.651131       0   
2024-10-18 00:56:00+01:00  17.651140  17.663931  17.632200  17.655199       0   
2024-10-18 00:57:00+01:00  17.653950  17.662689  17.636801  17.652700       0   
2024-10-18 00:58:00+01:00  17.644199  17.662689  17.639099  17.656099       0   
2024-10-18 00:59:00+01:00  17.639999  17.662689  17.638000  17.656000       0   
2024-10-18 01:00:00+01:00  17.651680  17.662689  17.641800  17.659201       0   
2024-10-18 01:01:00+01:00  17.646799  17.666800  17.645599  17.659599       0   
2024-10-18 01:02:00+01:00  17.663521  17.666000  17.645901  17.663300       0   
2024-10-18 01:03:00+01:00  17.659000  17.666401  17.649200  17.663200       0   
2024-10-18 01:04:00+01:00  17.660700  17.666401  17.649099  17.660801       0   
2024-10-18 01:05:00+01:00  17.661900  17.665800  17.647499  17.662300       0   
2024-10-18 01:06:00+01:00  17.663799  17.665100  17.651100  17.660601       0   
2024-10-18 01:07:00+01:00  17.662001  17.665501  17.650999  17.662001       0   
2024-10-18 01:08:00+01:00  17.661800  17.665701  17.651199  17.652800       0   
2024-10-18 01:09:00+01:00  17.659500  17.664221  17.651800  17.659901       0   
2024-10-18 01:10:00+01:00  17.662201  17.664089  17.653900  17.659700       0   
2024-10-18 01:11:00+01:00  17.659401  17.664761  17.650499  17.663099       0   
2024-10-18 01:12:00+01:00  17.663500  17.665100  17.648001  17.660400       0   
2024-10-18 01:13:00+01:00  17.662399  17.665400  17.652399  17.664900       0   
2024-10-18 01:14:00+01:00  17.664089  17.666401  17.652399  17.666401       0   
2024-10-18 01:15:00+01:00  17.663099  17.672199  17.652800  17.670000       0   
2024-10-18 01:16:00+01:00  17.668100  17.673700  17.659800  17.671000       0   
2024-10-18 01:17:00+01:00  17.667299  17.673100  17.660000  17.670670       0   
2024-10-18 01:18:00+01:00  17.670601  17.673700  17.659800  17.670990       0   
2024-10-18 01:19:00+01:00  17.669001  17.673300  17.659201  17.671310       0   
2024-10-18 01:20:00+01:00  17.671490  17.674000  17.660601  17.670710       0   
2024-10-18 01:21:00+01:00  17.670710  17.673401  17.660400  17.671400       0   
2024-10-18 01:22:00+01:00  17.671200  17.673700  17.660500  17.672409       0   
2024-10-18 01:23:00+01:00  17.672190  17.673100  17.657499  17.671900       0   
2024-10-18 01:24:00+01:00  17.671499  17.673100  17.660601  17.668800       0   
2024-10-18 01:25:00+01:00  17.671141  17.671700  17.660299  17.671499       0   
2024-10-18 01:26:00+01:00  17.671310  17.672319  17.660299  17.671000       0   
