                              Open     High      Low    Close  Volume  \
Datetime                                                                
2024-10-22 00:00:00+01:00  1.62564  1.62570  1.62540  1.62566       0   
2024-10-22 00:01:00+01:00  1.62560  1.62567  1.62515  1.62547       0   
2024-10-22 00:02:00+01:00  1.62553  1.62555  1.62514  1.62515       0   
2024-10-22 00:03:00+01:00  1.62514  1.62544  1.62476  1.62536       0   
2024-10-22 00:04:00+01:00  1.62537  1.62546  1.62524  1.62527       0   
2024-10-22 00:05:00+01:00  1.62534  1.62538  1.62487  1.62535       0   
2024-10-22 00:06:00+01:00  1.62529  1.62535  1.62527  1.62534       0   
2024-10-22 00:07:00+01:00  1.62529  1.62551  1.62498  1.62541       0   
2024-10-22 00:08:00+01:00  1.62540  1.62549  1.62533  1.62542       0   
2024-10-22 00:09:00+01:00  1.62542  1.62548  1.62494  1.62541       0   
2024-10-22 00:10:00+01:00  1.62541  1.62564  1.62541  1.62557       0   
2024-10-22 00:11:00+01:00  1.62548  1.62554  1.62508  1.62549       0   
2024-10-22 00:12:00+01:00  1.62542  1.62543  1.62522  1.62534       0   
2024-10-22 00:13:00+01:00  1.62534  1.62534  1.62488  1.62530       0   
2024-10-22 00:14:00+01:00  1.62525  1.62558  1.62520  1.62558       0   
2024-10-22 00:15:00+01:00  1.62550  1.62560  1.62510  1.62555       0   
2024-10-22 00:16:00+01:00  1.62552  1.62558  1.62528  1.62537       0   
2024-10-22 00:17:00+01:00  1.62532  1.62540  1.62495  1.62537       0   
2024-10-22 00:18:00+01:00  1.62531  1.62544  1.62526  1.62538       0   
2024-10-22 00:19:00+01:00  1.62538  1.62542  1.62500  1.62521       0   
2024-10-22 00:20:00+01:00  1.62521  1.62524  1.62507  1.62517       0   
2024-10-22 00:21:00+01:00  1.62518  1.62525  1.62481  1.62523       0   
2024-10-22 00:22:00+01:00  1.62510  1.62530  1.62500  1.62506       0   
2024-10-22 00:23:00+01:00  1.62514  1.62515  1.62468  1.62504       0   
2024-10-22 00:24:00+01:00  1.62508  1.62515  1.62497  1.62505       0   
2024-10-22 00:25:00+01:00  1.62500  1.62505  1.62457  1.62499       0   
2024-10-22 00:26:00+01:00  1.62498  1.62503  1.62480  1.62494       0   
2024-10-22 00:27:00+01:00  1.62487  1.62501  1.62449  1.62491       0   
2024-10-22 00:28:00+01:00  1.62491  1.62499  1.62480  1.62495       0   
2024-10-22 00:29:00+01:00  1.62495  1.62508  1.62447  1.62480       0   
2024-10-22 00:30:00+01:00  1.62475  1.62494  1.62470  1.62478       0   
2024-10-22 00:31:00+01:00  1.62483  1.62486  1.62436  1.62460       0   
2024-10-22 00:32:00+01:00  1.62465  1.62493  1.62459  1.62485       0   
2024-10-22 00:33:00+01:00  1.62492  1.62504  1.62447  1.62490       0   
2024-10-22 00:34:00+01:00  1.62486  1.62504  1.62486  1.62501       0   
2024-10-22 00:35:00+01:00  1.62502  1.62503  1.62455  1.62491       0   
2024-10-22 00:36:00+01:00  1.62498  1.62502  1.62477  1.62485       0   
2024-10-22 00:37:00+01:00  1.62478  1.62486  1.62439  1.62480       0   
2024-10-22 00:38:00+01:00  1.62484  1.62490  1.62472  1.62484       0   
2024-10-22 00:39:00+01:00  1.62477  1.62484  1.62429  1.62466       0   
2024-10-22 00:40:00+01:00  1.62466  1.62484  1.62466  1.62469       0   
2024-10-22 00:41:00+01:00  1.62474  1.62493  1.62435  1.62486       0   
2024-10-22 00:42:00+01:00  1.62487  1.62495  1.62480  1.62482       0   
2024-10-22 00:43:00+01:00  1.62483  1.62507  1.62439  1.62499       0   
2024-10-22 00:44:00+01:00  1.62506  1.62531  1.62490  1.62524       0   
2024-10-22 00:45:00+01:00  1.62529  1.62529  1.62474  1.62508       0   
2024-10-22 00:46:00+01:00  1.62502  1.62516  1.62496  1.62501       0   
2024-10-22 00:47:00+01:00  1.62502  1.62519  1.62465  1.62509       0   
2024-10-22 00:48:00+01:00  1.62512  1.62529  1.62508  1.62516       0   
2024-10-22 00:49:00+01:00  1.62517  1.62535  1.62479  1.62526       0   
2024-10-22 00:50:00+01:00  1.62527  1.62538  1.62526  1.62526       0   
2024-10-22 00:51:00+01:00  1.62528  1.62546  1.62491  1.62532       0   
2024-10-22 00:52:00+01:00  1.62530  1.62556  1.62530  1.62551       0   
2024-10-22 00:53:00+01:00  1.62544  1.62553  1.62503  1.62549       0   
2024-10-22 00:54:00+01:00  1.62552  1.62560  1.62540  1.62553       0   
2024-10-22 00:55:00+01:00  1.62552  1.62568  1.62506  1.62561       0   
2024-10-22 00:56:00+01:00  1.62559  1.62581  1.62556  1.62577       0   
2024-10-22 00:57:00+01:00  1.62569  1.62576  1.62522  1.62560       0   
2024-10-22 00:58:00+01:00  1.62569  1.62569  1.62530  1.62531       0   
2024-10-22 00:59:00+01:00  1.62533  1.62553  1.62486  1.62529       0   
2024-10-22 01:00:00+01:00  1.62528  1.62574  1.62516  1.62517       0   
2024-10-22 01:01:00+01:00  1.62517  1.62519  1.62457  1.62484       0   
2024-10-22 01:02:00+01:00  1.62479  1.62513  1.62478  1.62482       0   
2024-10-22 01:03:00+01:00  1.62484  1.62524  1.62442  1.62514       0   
2024-10-22 01:04:00+01:00  1.62515  1.62525  1.62502  1.62516       0   
2024-10-22 01:05:00+01:00  1.62521  1.62522  1.62472  1.62498       0   
2024-10-22 01:06:00+01:00  1.62507  1.62509  1.62475  1.62484       0   
2024-10-22 01:07:00+01:00  1.62485  1.62499  1.62439  1.62486       0   
2024-10-22 01:08:00+01:00  1.62478  1.62526  1.62475  1.62507       0   
2024-10-22 01:09:00+01:00  1.62513  1.62515  1.62468  1.62498       0   
2024-10-22 01:10:00+01:00  1.62495  1.62509  1.62488  1.62488       0   
2024-10-22 01:11:00+01:00  1.62495  1.62512  1.62450  1.62505       0   
2024-10-22 01:12:00+01:00  1.62509  1.62521  1.62500  1.62511       0   
2024-10-22 01:13:00+01:00  1.62512  1.62541  1.62468  1.62536       0   
2024-10-22 01:14:00+01:00  1.62531  1.62537  1.62515  1.62522       0   
2024-10-22 01:15:00+01:00  1.62522  1.62546  1.62478  1.62538       0   
2024-10-22 01:16:00+01:00  1.62544  1.62582  1.62530  1.62565       0   
2024-10-22 01:17:00+01:00  1.62563  1.62578  1.62522  1.62577       0   
2024-10-22 01:18:00+01:00  1.62576  1.62587  1.62560  1.62584       0   
2024-10-22 01:19:00+01:00  1.62583  1.62596  1.62538  1.62588       0   
2024-10-22 01:20:00+01:00  1.62581  1.62597  1.62569  1.62576       0   
2024-10-22 01:21:00+01:00  1.62569  1.62579  1.62526  1.62558       0   
2024-10-22 01:22:00+01:00  1.62557  1.62558  1.62531  1.62544       0   
2024-10-22 01:23:00+01:00  1.62537  1.62550  1.62501  1.62534       0   
2024-10-22 01:24:00+01:00  1.62537  1.62551  1.62517  1.62521       0   
2024-10-22 01:25:00+01:00  1.62522  1.62532  1.62485  1.62524       0   
2024-10-22 01:26:00+01:00  1.62526  1.62527  1.62491  1.62510       0   
2024-10-22 01:27:00+01:00  1.62511  1.62533  1.62471  1.62532       0   
2024-10-22 01:28:00+01:00  1.62523  1.62535  1.62510  1.62516       0   
2024-10-22 01:29:00+01:00  1.62525  1.62545  1.62486  1.62540       0   
2024-10-22 01:30:00+01:00  1.62539  1.62547  1.62527  1.62530       0   
2024-10-22 01:31:00+01:00  1.62528  1.62560  1.62490  1.62559       0   
2024-10-22 01:32:00+01:00  1.62551  1.62560  1.62542  1.62552       0   
2024-10-22 01:33:00+01:00  1.62553  1.62560  1.62512  1.62533       0   
2024-10-22 01:34:00+01:00  1.62531  1.62540  1.62510  1.62524       0   
2024-10-22 01:35:00+01:00  1.62517  1.62550  1.62476  1.62532       0   
2024-10-22 01:36:00+01:00  1.62532  1.62548  1.62514  1.62522       0   
2024-10-22 01:37:00+01:00  1.62523  1.62531  1.62481  1.62523       0   
2024-10-22 01:38:00+01:00  1.62522  1.62546  1.62517  1.62539       0   
2024-10-22 01:39:00+01:00  1.62538  1.62551  1.62499  1.62542       0   
2024-10-22 01:40:00+01:00  1.62543  1.62552  1.62530  1.62535       0   
