                                Open       High        Low      Close  Volume  \
Datetime                                                                        
2024-10-22 00:00:00+01:00  19.054680  19.054680  19.011700  19.026600       0   
2024-10-22 00:01:00+01:00  19.026199  19.055849  19.024200  19.048559       0   
2024-10-22 00:02:00+01:00  19.048651  19.051399  19.030600  19.051399       0   
2024-10-22 00:03:00+01:00  19.051300  19.053400  19.028999  19.053160       0   
2024-10-22 00:04:00+01:00  19.053400  19.054020  19.028709  19.054020       0   
2024-10-22 00:05:00+01:00  19.054100  19.054100  19.028530  19.030180       0   
2024-10-22 00:06:00+01:00  19.051371  19.051640  19.030180  19.051640       0   
2024-10-22 00:07:00+01:00  19.051640  19.051701  19.030670  19.051620       0   
2024-10-22 00:08:00+01:00  19.051901  19.051901  19.031139  19.031139       0   
2024-10-22 00:09:00+01:00  19.031139  19.052839  19.031139  19.051790       0   
2024-10-22 00:10:00+01:00  19.051800  19.052670  19.031900  19.052361       0   
2024-10-22 00:11:00+01:00  19.052361  19.052660  19.032400  19.052481       0   
2024-10-22 00:12:00+01:00  19.033239  19.052700  19.032400  19.052620       0   
2024-10-22 00:13:00+01:00  19.032900  19.053301  19.032600  19.051941       0   
2024-10-22 00:14:00+01:00  19.051941  19.052561  19.032400  19.052521       0   
2024-10-22 00:15:00+01:00  19.052521  19.053820  19.033260  19.053379       0   
2024-10-22 00:16:00+01:00  19.053379  19.053841  19.032101  19.053141       0   
2024-10-22 00:17:00+01:00  19.053419  19.053419  19.032400  19.037800       0   
2024-10-22 00:18:00+01:00  19.053101  19.053640  19.032600  19.053400       0   
2024-10-22 00:19:00+01:00  19.053400  19.053801  19.032600  19.053789       0   
2024-10-22 00:20:00+01:00  19.053801  19.053801  19.033300  19.033300       0   
2024-10-22 00:21:00+01:00  19.053730  19.054461  19.039801  19.054041       0   
2024-10-22 00:22:00+01:00  19.053980  19.054220  19.032600  19.053640       0   
2024-10-22 00:23:00+01:00  19.032900  19.053900  19.032900  19.053539       0   
2024-10-22 00:24:00+01:00  19.053640  19.053921  19.032600  19.053061       0   
2024-10-22 00:25:00+01:00  19.053020  19.053120  19.038401  19.052521       0   
2024-10-22 00:26:00+01:00  19.052700  19.052959  19.032400  19.051701       0   
2024-10-22 00:27:00+01:00  19.051849  19.052500  19.038300  19.052500       0   
2024-10-22 00:28:00+01:00  19.052420  19.052540  19.031500  19.051519       0   
2024-10-22 00:29:00+01:00  19.051769  19.051769  19.029400  19.049360       0   
