                                 Open        High         Low       Close  \
Datetime                                                                    
2024-10-18 00:48:00+01:00  162.600998  162.617004  162.598007  162.598999   
2024-10-18 00:49:00+01:00  162.602005  162.621002  162.600006  162.602997   
2024-10-18 00:50:00+01:00  162.602997  162.602997  162.541000  162.544998   
2024-10-18 00:51:00+01:00  162.544006  162.550003  162.528000  162.548996   
2024-10-18 00:52:00+01:00  162.548004  162.561005  162.539993  162.556000   
2024-10-18 00:53:00+01:00  162.557999  162.557999  162.535995  162.552002   
2024-10-18 00:54:00+01:00  162.554001  162.554993  162.526993  162.529007   
2024-10-18 00:55:00+01:00  162.535004  162.537994  162.520996  162.529007   
2024-10-18 00:56:00+01:00  162.533997  162.546997  162.524002  162.539001   
2024-10-18 00:57:00+01:00  162.544006  162.574005  162.539001  162.567001   
2024-10-18 00:58:00+01:00  162.567001  162.578995  162.563004  162.574997   
2024-10-18 00:59:00+01:00  162.578003  162.578003  162.550003  162.556000   
2024-10-18 01:00:00+01:00  162.557007  162.557007  162.520996  162.548004   
2024-10-18 01:01:00+01:00  162.548004  162.591003  162.548004  162.567993   
2024-10-18 01:02:00+01:00  162.563995  162.570007  162.546005  162.561005   
2024-10-18 01:03:00+01:00  162.559998  162.570999  162.550995  162.567001   
2024-10-18 01:04:00+01:00  162.567001  162.567993  162.453995  162.464996   
2024-10-18 01:05:00+01:00  162.466995  162.490997  162.464996  162.488998   
2024-10-18 01:06:00+01:00  162.494003  162.524002  162.488998  162.516006   
2024-10-18 01:07:00+01:00  162.516006  162.516998  162.473007  162.473999   
2024-10-18 01:08:00+01:00  162.477997  162.509995  162.473999  162.507996   
2024-10-18 01:09:00+01:00  162.505997  162.513000  162.473007  162.479004   
2024-10-18 01:10:00+01:00  162.481003  162.496002  162.464005  162.485001   
2024-10-18 01:11:00+01:00  162.487000  162.492004  162.449997  162.457993   
2024-10-18 01:12:00+01:00  162.455994  162.473007  162.445007  162.449997   
2024-10-18 01:13:00+01:00  162.449005  162.503006  162.436005  162.498993   
2024-10-18 01:14:00+01:00  162.500000  162.552994  162.498993  162.535004   
2024-10-18 01:15:00+01:00  162.533997  162.533997  162.507996  162.507996   
2024-10-18 01:16:00+01:00  162.507996  162.511993  162.477005  162.490005   
2024-10-18 01:17:00+01:00  162.488998  162.500000  162.457993  162.466003   
2024-10-18 01:18:00+01:00  162.468002  162.492004  162.460007  162.490005   
2024-10-18 01:19:00+01:00  162.492996  162.501999  162.470001  162.475006   
2024-10-18 01:20:00+01:00  162.477997  162.485001  162.442001  162.468994   
2024-10-18 01:21:00+01:00  162.470001  162.481995  162.462006  162.464996   
2024-10-18 01:22:00+01:00  162.464005  162.473007  162.451004  162.457001   
2024-10-18 01:23:00+01:00  162.459000  162.466003  162.431000  162.447006   
2024-10-18 01:24:00+01:00  162.447006  162.457993  162.445007  162.451996   
2024-10-18 01:25:00+01:00  162.453995  162.462006  162.436005  162.444000   
2024-10-18 01:26:00+01:00  162.444000  162.453995  162.425003  162.429001   
2024-10-18 01:27:00+01:00  162.427994  162.429993  162.404999  162.408005   
2024-10-18 01:28:00+01:00  162.406998  162.421997  162.391998  162.417999   
2024-10-18 01:29:00+01:00  162.416000  162.431000  162.406006  162.423004   
2024-10-18 01:30:00+01:00  162.421997  162.423996  162.376007  162.380005   
2024-10-18 01:31:00+01:00  162.378998  162.419998  162.369995  162.414993   
2024-10-18 01:32:00+01:00  162.417999  162.457993  162.408997  162.453003   
2024-10-18 01:33:00+01:00  162.453995  162.466995  162.434998  162.455002   
2024-10-18 01:34:00+01:00  162.453003  162.485001  162.453003  162.470001   
2024-10-18 01:35:00+01:00  162.470993  162.477997  162.455994  162.468002   
2024-10-18 01:36:00+01:00  162.466995  162.475006  162.455002  162.464005   
2024-10-18 01:37:00+01:00  162.464005  162.479996  162.449997  162.472000   
2024-10-18 01:38:00+01:00  162.473007  162.485992  162.462997  162.481003   
2024-10-18 01:39:00+01:00  162.485001  162.503998  162.462997  162.503006   
2024-10-18 01:40:00+01:00  162.500000  162.516006  162.490005  162.507004   
2024-10-18 01:41:00+01:00  162.509003  162.509003  162.481003  162.488998   
2024-10-18 01:42:00+01:00  162.488998  162.503006  162.479004  162.496994   
2024-10-18 01:43:00+01:00  162.496994  162.498001  162.468002  162.490005   
2024-10-18 01:44:00+01:00  162.496002  162.496002  162.466995  162.468994   
2024-10-18 01:45:00+01:00  162.472000  162.472000  162.455002  162.470001   
2024-10-18 01:46:00+01:00  162.468994  162.494003  162.466995  162.488998   
2024-10-18 01:47:00+01:00  162.488998  162.488998  162.460007  162.464996   
2024-10-18 01:48:00+01:00  162.464996  162.475006  162.444000  162.447998   
2024-10-18 01:49:00+01:00  162.449997  162.483002  162.444000  162.477005   
2024-10-18 01:50:00+01:00  162.481995  162.514999  162.479004  162.511002   
2024-10-18 01:51:00+01:00  162.511993  162.516998  162.485001  162.490005   
2024-10-18 01:52:00+01:00  162.490005  162.492004  162.466995  162.481003   
2024-10-18 01:53:00+01:00  162.479996  162.552002  162.479004  162.548996   
2024-10-18 01:54:00+01:00  162.548996  162.576996  162.477997  162.498993   
2024-10-18 01:55:00+01:00  162.496994  162.514008  162.362000  162.468002   
2024-10-18 01:56:00+01:00  162.468002  162.507004  162.445007  162.496994   
2024-10-18 01:57:00+01:00  162.501999  162.501999  162.453003  162.464996   
2024-10-18 01:58:00+01:00  162.462997  162.485992  162.453003  162.468994   
2024-10-18 01:59:00+01:00  162.466003  162.488998  162.442993  162.483994   
2024-10-18 02:00:00+01:00  162.481995  162.485001  162.445007  162.466995   
2024-10-18 02:01:00+01:00  162.468994  162.487000  162.410004  162.423996   
2024-10-18 02:02:00+01:00  162.423004  162.457993  162.423004  162.453003   
2024-10-18 02:03:00+01:00  162.453003  162.466003  162.440002  162.460007   
2024-10-18 02:04:00+01:00  162.460007  162.462997  162.416000  162.436005   
2024-10-18 02:05:00+01:00  162.438004  162.438004  162.397003  162.397995   
2024-10-18 02:06:00+01:00  162.401993  162.412994  162.393005  162.410995   
2024-10-18 02:07:00+01:00  162.408997  162.412994  162.395996  162.397995   
2024-10-18 02:08:00+01:00  162.395996  162.412003  162.378006  162.408997   
2024-10-18 02:09:00+01:00  162.410995  162.432007  162.404007  162.414993   
2024-10-18 02:10:00+01:00  162.414001  162.432999  162.404999  162.410004   
2024-10-18 02:11:00+01:00  162.408997  162.419006  162.399002  162.404999   
2024-10-18 02:12:00+01:00  162.406006  162.429993  162.391998  162.427994   
2024-10-18 02:13:00+01:00  162.427002  162.429993  162.401993  162.404999   
2024-10-18 02:14:00+01:00  162.406998  162.408005  162.382004  162.386002   
2024-10-18 02:15:00+01:00  162.386993  162.401001  162.343994  162.350006   
2024-10-18 02:16:00+01:00  162.350006  162.376999  162.348999  162.367996   
2024-10-18 02:17:00+01:00  162.384995  162.386993  162.376007  162.380005   
2024-10-18 02:18:00+01:00  162.380005  162.404999  162.347000  162.348007   
2024-10-18 02:19:00+01:00  162.352005  162.369003  162.343002  162.348007   
2024-10-18 02:20:00+01:00  162.347000  162.360001  162.337997  162.352997   
2024-10-18 02:21:00+01:00  162.354996  162.360001  162.348007  162.352997   
2024-10-18 02:22:00+01:00  162.347000  162.356995  162.343994  162.354996   
2024-10-18 02:23:00+01:00  162.352997  162.367996  162.334000  162.365005   
2024-10-18 02:24:00+01:00  162.367004  162.369995  162.345993  162.360001   
2024-10-18 02:25:00+01:00  162.358002  162.367004  162.350998  162.358994   
2024-10-18 02:26:00+01:00  162.363007  162.376999  162.356003  162.365997   
2024-10-18 02:27:00+01:00  162.367004  162.373993  162.358994  162.371994   
2024-10-18 02:28:00+01:00  162.373001  162.382004  162.358002  162.378006   
2024-10-18 02:29:00+01:00  162.376999  162.380005  162.360992  162.376007   
2024-10-18 02:30:00+01:00  162.378006  162.423996  162.376999  162.410995   
2024-10-18 02:31:00+01:00  162.410995  162.414993  162.393005  162.395004   
2024-10-18 02:32:00+01:00  162.395996  162.421005  162.384995  162.403000   
2024-10-18 02:33:00+01:00  162.404007  162.414001  162.395996  162.410995   
2024-10-18 02:34:00+01:00  162.408005  162.417007  162.395004  162.404999   
2024-10-18 02:35:00+01:00  162.404007  162.412003  162.389008  162.393005   
2024-10-18 02:36:00+01:00  162.391006  162.401993  162.388000  162.395996   
2024-10-18 02:37:00+01:00  162.395004  162.425003  162.382004  162.412003   
2024-10-18 02:38:00+01:00  162.408997  162.419006  162.403000  162.417999   
2024-10-18 02:39:00+01:00  162.416000  162.419998  162.397995  162.417999   
2024-10-18 02:40:00+01:00  162.417999  162.427002  162.403000  162.404999   
2024-10-18 02:41:00+01:00  162.406006  162.419998  162.397995  162.417999   
2024-10-18 02:42:00+01:00  162.417007  162.455994  162.410004  162.434998   
2024-10-18 02:43:00+01:00  162.438995  162.460999  162.436005  162.451996   
2024-10-18 02:44:00+01:00  162.451996  162.472000  162.447998  162.472000   
2024-10-18 02:45:00+01:00  162.470993  162.490997  162.466995  162.488007   
2024-10-18 02:46:00+01:00  162.487000  162.494003  162.473007  162.485001   
2024-10-18 02:47:00+01:00  162.485992  162.494003  162.475998  162.487000   
2024-10-18 02:48:00+01:00  162.485992  162.490997  162.479996  162.483002   
2024-10-18 02:49:00+01:00  162.481995  162.535004  162.475006  162.531006   
2024-10-18 02:50:00+01:00  162.531998  162.572998  162.520996  162.561005   
2024-10-18 02:51:00+01:00  162.559998  162.561005  162.520004  162.524002   
2024-10-18 02:52:00+01:00  162.522995  162.541000  162.514008  162.526993   
2024-10-18 02:53:00+01:00  162.528000  162.528000  162.477997  162.492996   
2024-10-18 02:54:00+01:00  162.492004  162.520996  162.488998  162.518997   
2024-10-18 02:55:00+01:00  162.518005  162.531006  162.505997  162.511002   
2024-10-18 02:56:00+01:00  162.509995  162.522995  162.496994  162.503998   
2024-10-18 02:57:00+01:00  162.501999  162.505997  162.494003  162.501007   
2024-10-18 02:58:00+01:00  162.501007  162.518997  162.494003  162.516006   
2024-10-18 02:59:00+01:00  162.514999  162.542999  162.511993  162.535995   
2024-10-18 03:00:00+01:00  162.537003  162.572998  162.535995  162.537003   
2024-10-18 03:01:00+01:00  162.535995  162.565994  162.533997  162.552002   
2024-10-18 03:02:00+01:00  162.550995  162.578003  162.550003  162.570007   
2024-10-18 03:03:00+01:00  162.570999  162.589996  162.557007  162.580994   
2024-10-18 03:04:00+01:00  162.580002  162.589996  162.554001  162.589005   
2024-10-18 03:05:00+01:00  162.587997  162.606003  162.580002  162.598999   
2024-10-18 03:06:00+01:00  162.598007  162.606003  162.584000  162.587006   
2024-10-18 03:07:00+01:00  162.589005  162.606003  162.584000  162.593002   
2024-10-18 03:08:00+01:00  162.593994  162.615005  162.591003  162.606003   
2024-10-18 03:09:00+01:00  162.606995  162.619995  162.604996  162.615997   
2024-10-18 03:10:00+01:00  162.617996  162.634995  162.610992  162.615005   
2024-10-18 03:11:00+01:00  162.612000  162.617996  162.578003  162.585007   
2024-10-18 03:12:00+01:00  162.585007  162.597000  162.567001  162.570999   
2024-10-18 03:13:00+01:00  162.567993  162.572006  162.548004  162.548004   
2024-10-18 03:14:00+01:00  162.550003  162.559006  162.531998  162.541000   
2024-10-18 03:15:00+01:00  162.544006  162.576004  162.539993  162.557999   
2024-10-18 03:16:00+01:00  162.557999  162.578003  162.542007  162.574005   
2024-10-18 03:17:00+01:00  162.574005  162.578995  162.557999  162.561996   
2024-10-18 03:18:00+01:00  162.563995  162.563995  162.505997  162.513000   
2024-10-18 03:19:00+01:00  162.511993  162.529007  162.505005  162.516006   
2024-10-18 03:20:00+01:00  162.516998  162.524994  162.494003  162.503006   
2024-10-18 03:21:00+01:00  162.505997  162.516998  162.503006  162.513000   
2024-10-18 03:22:00+01:00  162.513000  162.522995  162.503998  162.509003   
2024-10-18 03:23:00+01:00  162.507996  162.514008  162.490005  162.494003   
2024-10-18 03:24:00+01:00  162.487000  162.494003  162.477997  162.490005   
2024-10-18 03:25:00+01:00  162.487000  162.500000  162.487000  162.494003   
2024-10-18 03:26:00+01:00  162.492004  162.498001  162.481995  162.485001   
2024-10-18 03:27:00+01:00  162.485001  162.485001  162.466003  162.470001   
2024-10-18 03:28:00+01:00  162.473007  162.494003  162.470993  162.479004   
2024-10-18 03:29:00+01:00  162.477997  162.492996  162.472000  162.490005   
2024-10-18 03:30:00+01:00  162.492004  162.526001  162.490997  162.509003   
2024-10-18 03:31:00+01:00  162.507004  162.520004  162.498993  162.503998   
2024-10-18 03:32:00+01:00  162.505005  162.524002  162.498993  162.509995   
2024-10-18 03:33:00+01:00  162.511993  162.524994  162.509003  162.520004   
2024-10-18 03:34:00+01:00  162.516006  162.544998  162.514008  162.526001   
2024-10-18 03:35:00+01:00  162.524994  162.544006  162.520004  162.535995   
2024-10-18 03:36:00+01:00  162.533997  162.537994  162.509003  162.514999   
2024-10-18 03:37:00+01:00  162.516006  162.516006  162.488007  162.492004   
2024-10-18 03:38:00+01:00  162.488998  162.496002  162.466995  162.485001   
2024-10-18 03:39:00+01:00  162.485992  162.537994  162.475998  162.533005   
2024-10-18 03:40:00+01:00  162.533997  162.533997  162.514008  162.520996   
2024-10-18 03:41:00+01:00  162.524002  162.524002  162.498001  162.511993   
2024-10-18 03:42:00+01:00  162.514999  162.518005  162.501999  162.514999   
2024-10-18 03:43:00+01:00  162.511993  162.535995  162.500000  162.535995   
2024-10-18 03:44:00+01:00  162.539993  162.542007  162.477997  162.483002   
2024-10-18 03:45:00+01:00  162.483994  162.500000  162.483002  162.485992   
2024-10-18 03:46:00+01:00  162.487000  162.526001  162.485001  162.522995   
2024-10-18 03:47:00+01:00  162.520996  162.522003  162.494003  162.505997   
2024-10-18 03:48:00+01:00  162.503006  162.522003  162.501999  162.520004   
2024-10-18 03:49:00+01:00  162.518005  162.529007  162.511993  162.526993   
2024-10-18 03:50:00+01:00  162.526993  162.531998  162.513000  162.526001   
2024-10-18 03:51:00+01:00  162.526993  162.526993  162.513000  162.516006   
2024-10-18 03:52:00+01:00  162.518005  162.529999  162.501999  162.529999   
2024-10-18 03:53:00+01:00  162.528000  162.533997  162.498993  162.507004   
2024-10-18 03:54:00+01:00  162.505997  162.511002  162.485001  162.496994   
2024-10-18 03:55:00+01:00  162.496002  162.503998  162.483994  162.494995   
2024-10-18 03:56:00+01:00  162.496002  162.498001  162.487000  162.498001   
2024-10-18 03:57:00+01:00  162.496994  162.529999  162.496994  162.518005   
2024-10-18 03:58:00+01:00  162.518997  162.520004  162.503006  162.513000   
2024-10-18 03:59:00+01:00  162.514008  162.518997  162.487000  162.498001   
2024-10-18 04:00:00+01:00  162.494995  162.496994  162.451004  162.483002   
2024-10-18 04:01:00+01:00  162.481995  162.501999  162.481995  162.494003   
2024-10-18 04:02:00+01:00  162.492996  162.511002  162.492996  162.503006   
2024-10-18 04:03:00+01:00  162.505005  162.511993  162.496994  162.507004   
2024-10-18 04:04:00+01:00  162.505005  162.539993  162.503998  162.533005   
2024-10-18 04:05:00+01:00  162.535004  162.552994  162.524994  162.539001   
2024-10-18 04:06:00+01:00  162.539001  162.539001  162.522995  162.531006   
2024-10-18 04:07:00+01:00  162.529999  162.531998  162.509995  162.522995   
2024-10-18 04:08:00+01:00  162.522003  162.528000  162.507004  162.518005   
2024-10-18 04:09:00+01:00  162.518997  162.522995  162.496994  162.501999   
2024-10-18 04:10:00+01:00  162.501999  162.505005  162.488007  162.498001   
2024-10-18 04:11:00+01:00  162.501007  162.501999  162.492004  162.496002   
2024-10-18 04:12:00+01:00  162.498001  162.507004  162.490997  162.507004   
2024-10-18 04:13:00+01:00  162.505997  162.518005  162.503006  162.514999   
2024-10-18 04:14:00+01:00  162.518997  162.524994  162.505997  162.513000   
2024-10-18 04:15:00+01:00  162.509995  162.513000  162.479004  162.487000   
2024-10-18 04:16:00+01:00  162.485992  162.494003  162.477005  162.477005   
2024-10-18 04:17:00+01:00  162.477997  162.492004  162.466995  162.492004   
2024-10-18 04:18:00+01:00  162.490997  162.494003  162.481003  162.490997   
2024-10-18 04:19:00+01:00  162.492004  162.503006  162.483994  162.485001   
2024-10-18 04:20:00+01:00  162.483994  162.526001  162.468002  162.520004   
2024-10-18 04:21:00+01:00  162.522003  162.535004  162.514008  162.531006   
2024-10-18 04:22:00+01:00  162.531998  162.531998  162.511002  162.516006   
2024-10-18 04:23:00+01:00  162.516998  162.522995  162.496994  162.501999   
2024-10-18 04:24:00+01:00  162.503006  162.514008  162.492996  162.513000   
2024-10-18 04:25:00+01:00  162.511993  162.511993  162.494003  162.501007   
2024-10-18 04:26:00+01:00  162.500000  162.507004  162.470993  162.500000   
2024-10-18 04:27:00+01:00  162.498993  162.514008  162.492004  162.511002   
2024-10-18 04:28:00+01:00  162.511002  162.526993  162.492004  162.498001   
2024-10-18 04:29:00+01:00  162.498001  162.498993  162.488998  162.496002   
2024-10-18 04:30:00+01:00  162.494995  162.503998  162.457001  162.470001   
2024-10-18 04:31:00+01:00  162.468994  162.483002  162.464005  162.466995   
2024-10-18 04:32:00+01:00  162.466995  162.481995  162.464996  162.481995   
2024-10-18 04:33:00+01:00  162.481003  162.496994  162.473007  162.492996   
2024-10-18 04:34:00+01:00  162.492004  162.494995  162.473007  162.479004   
2024-10-18 04:35:00+01:00  162.477005  162.490005  162.475998  162.488007   
2024-10-18 04:36:00+01:00  162.487000  162.498001  162.477997  162.483002   
2024-10-18 04:37:00+01:00  162.481995  162.481995  162.466003  162.473007   
2024-10-18 04:38:00+01:00  162.472000  162.475006  162.447998  162.457993   
2024-10-18 04:39:00+01:00  162.462006  162.473999  162.453003  162.473999   
2024-10-18 04:40:00+01:00  162.470001  162.477997  162.464996  162.473007   
2024-10-18 04:41:00+01:00  162.473007  162.473999  162.445999  162.453995   
2024-10-18 04:42:00+01:00  162.455002  162.457001  162.449005  162.453003   
2024-10-18 04:43:00+01:00  162.451996  162.466995  162.449997  162.466003   
2024-10-18 04:44:00+01:00  162.464996  162.468002  162.453003  162.459000   
2024-10-18 04:45:00+01:00  162.460007  162.470001  162.451996  162.455994   
2024-10-18 04:46:00+01:00  162.455994  162.477005  162.442993  162.470993   
2024-10-18 04:47:00+01:00  162.470993  162.472000  162.457993  162.460999   
2024-10-18 04:48:00+01:00  162.460007  162.475998  162.457993  162.466003   
2024-10-18 04:49:00+01:00  162.466003  162.479004  162.460999  162.472000   
2024-10-18 04:50:00+01:00  162.473007  162.481995  162.468002  162.481003   
2024-10-18 04:51:00+01:00  162.481003  162.481003  162.453995  162.464996   
2024-10-18 04:52:00+01:00  162.464005  162.466995  162.453995  162.462997   
2024-10-18 04:53:00+01:00  162.460999  162.473007  162.459000  162.468002   
2024-10-18 04:54:00+01:00  162.470993  162.470993  162.451996  162.451996   
2024-10-18 04:55:00+01:00  162.453995  162.459000  162.417999  162.423004   
2024-10-18 04:56:00+01:00  162.423996  162.438995  162.412003  162.429993   
2024-10-18 04:57:00+01:00  162.427994  162.447998  162.421997  162.445999   
2024-10-18 04:58:00+01:00  162.447006  162.447006  162.434006  162.440994   
2024-10-18 04:59:00+01:00  162.442001  162.460999  162.440002  162.457001   
2024-10-18 05:00:00+01:00  162.457993  162.462997  162.438004  162.453995   
2024-10-18 05:01:00+01:00  162.457993  162.473999  162.451996  162.472000   
2024-10-18 05:02:00+01:00  162.470001  162.470001  162.445007  162.449005   
2024-10-18 05:03:00+01:00  162.449005  162.451996  162.429001  162.434006   
2024-10-18 05:04:00+01:00  162.434998  162.453995  162.427002  162.445999   
2024-10-18 05:05:00+01:00  162.445007  162.453995  162.442001  162.447006   
2024-10-18 05:06:00+01:00  162.447998  162.466003  162.444000  162.462997   
2024-10-18 05:07:00+01:00  162.464005  162.466003  162.459000  162.460007   
2024-10-18 05:08:00+01:00  162.464005  162.464996  162.457001  162.462006   
2024-10-18 05:09:00+01:00  162.460007  162.473999  162.457001  162.472000   
2024-10-18 05:10:00+01:00  162.470993  162.494003  162.470001  162.483994   
2024-10-18 05:11:00+01:00  162.483994  162.509995  162.479996  162.507996   
2024-10-18 05:12:00+01:00  162.507996  162.535004  162.505005  162.533997   
2024-10-18 05:13:00+01:00  162.533997  162.559006  162.529999  162.557007   
2024-10-18 05:14:00+01:00  162.557999  162.559998  162.537003  162.542999   
2024-10-18 05:15:00+01:00  162.541000  162.559998  162.535995  162.554001   
2024-10-18 05:16:00+01:00  162.552002  162.561005  162.550995  162.554001   
2024-10-18 05:17:00+01:00  162.556000  162.570007  162.552002  162.561996   
2024-10-18 05:18:00+01:00  162.561005  162.563004  162.546005  162.556000   
2024-10-18 05:19:00+01:00  162.550003  162.557999  162.522003  162.526001   
2024-10-18 05:20:00+01:00  162.528000  162.537003  162.522003  162.529999   
2024-10-18 05:21:00+01:00  162.531998  162.548004  162.526993  162.544006   
2024-10-18 05:22:00+01:00  162.544998  162.544998  162.522995  162.542999   
2024-10-18 05:23:00+01:00  162.542007  162.552002  162.539001  162.552002   
2024-10-18 05:24:00+01:00  162.550995  162.574005  162.550995  162.565002   
2024-10-18 05:25:00+01:00  162.565002  162.570999  162.552994  162.557999   
2024-10-18 05:26:00+01:00  162.556000  162.561005  162.550995  162.554001   
2024-10-18 05:27:00+01:00  162.552994  162.559998  162.550003  162.554001   
2024-10-18 05:28:00+01:00  162.554001  162.561005  162.548996  162.552002   
2024-10-18 05:29:00+01:00  162.550003  162.552002  162.535995  162.546005   
2024-10-18 05:30:00+01:00  162.544998  162.554993  162.539001  162.546997   
2024-10-18 05:31:00+01:00  162.546005  162.574997  162.541000  162.572998   
2024-10-18 05:32:00+01:00  162.567993  162.584000  162.567993  162.580002   
2024-10-18 05:33:00+01:00  162.580994  162.582993  162.559998  162.570999   
2024-10-18 05:34:00+01:00  162.570999  162.578003  162.563995  162.574997   
2024-10-18 05:35:00+01:00  162.574997  162.578003  162.569000  162.572998   
2024-10-18 05:36:00+01:00  162.572006  162.608002  162.572006  162.591995   
2024-10-18 05:37:00+01:00  162.595001  162.595001  162.563004  162.565002   
2024-10-18 05:38:00+01:00  162.563995  162.582993  162.561996  162.569000   
2024-10-18 05:39:00+01:00  162.570007  162.570999  162.533005  162.541000   
2024-10-18 05:40:00+01:00  162.539993  162.550995  162.531006  162.539001   
2024-10-18 05:41:00+01:00  162.539001  162.548996  162.520996  162.522003   
2024-10-18 05:42:00+01:00  162.522003  162.544998  162.514999  162.542999   
2024-10-18 05:43:00+01:00  162.542999  162.544998  162.533997  162.537003   
2024-10-18 05:44:00+01:00  162.542007  162.548004  162.529999  162.533005   
2024-10-18 05:45:00+01:00  162.533997  162.552994  162.529999  162.539001   
2024-10-18 05:46:00+01:00  162.537994  162.544998  162.531006  162.533997   
2024-10-18 05:47:00+01:00  162.531998  162.542007  162.522995  162.528000   
2024-10-18 05:48:00+01:00  162.528000  162.531998  162.516006  162.526001   
2024-10-18 05:49:00+01:00  162.526993  162.541000  162.522995  162.533997   
2024-10-18 05:50:00+01:00  162.537994  162.554001  162.535004  162.548996   
2024-10-18 05:51:00+01:00  162.546997  162.552994  162.533005  162.535995   
2024-10-18 05:52:00+01:00  162.533997  162.548004  162.531998  162.546997   
2024-10-18 05:53:00+01:00  162.546997  162.550003  162.542999  162.544998   
2024-10-18 05:54:00+01:00  162.546005  162.546997  162.529999  162.535995   
2024-10-18 05:55:00+01:00  162.537003  162.537003  162.500000  162.524002   
2024-10-18 05:56:00+01:00  162.522995  162.526993  162.507004  162.518005   
2024-10-18 05:57:00+01:00  162.516998  162.526993  162.501999  162.518005   
2024-10-18 05:58:00+01:00  162.516006  162.520004  162.487000  162.490005   
2024-10-18 05:59:00+01:00  162.488007  162.498001  162.487000  162.494995   
2024-10-18 06:00:00+01:00  162.494003  162.520004  162.488007  162.492996   
2024-10-18 06:01:00+01:00  162.490005  162.498993  162.451996  162.453003   
2024-10-18 06:02:00+01:00  162.451996  162.455002  162.384995  162.397995   
2024-10-18 06:03:00+01:00  162.397003  162.414993  162.380005  162.403000   
2024-10-18 06:04:00+01:00  162.401993  162.412994  162.386993  162.397003   
2024-10-18 06:05:00+01:00  162.395996  162.404999  162.367996  162.378006   
2024-10-18 06:06:00+01:00  162.378006  162.384995  162.367996  162.380997   
